Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
OX1 1DL,No,51.751227,-1.257007,451387,206098,SP513060,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,2018-02-01,"Oxford, unparished area","",1,1,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,1,2021-09-22,"Oxford",0.938851,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+F5,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DN,Yes,51.750013,-1.261847,451054,205960,SP510059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-09-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,1,0,2021-09-22,"Oxford",0.690172,OX,OX1,"Thames Valley","",9C3WQP2Q+27,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DP,Yes,51.749902,-1.256551,451420,205951,SP514059,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",501,9,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,65,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,1,2021-09-22,"Oxford",1.01741,OX,OX1,"Thames Valley","Thames Water",9C3WPPXV+X9,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DQ,Yes,51.747491,-1.256243,451444,205683,SP514056,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",44,33,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,61,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,0,2021-09-22,"Oxford",1.16664,OX,OX1,"Thames Valley","Thames Water",9C3WPPWV+XG,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DR,No,51.749394,-1.257139,451380,205894,SP513058,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1996-06-01,1997-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,63,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,8,1,2021-09-22,"Oxford",1.00466,OX,OX1,"Thames Valley","",9C3WPPXV+Q4,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DS,Yes,51.751356,-1.257556,451349,206112,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,1,2021-09-22,"Oxford",0.898629,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GX,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DT,No,51.747657,-1.258326,451300,205700,SP513057,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,1982-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,8,1,2021-09-22,"Oxford",1.0407,OX,OX1,"Thames Valley","",9C3WPPXR+3M,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DU,Yes,51.750838,-1.261443,451081,206052,SP510060,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-05-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,62,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172575,E14000873,21643,1,0,2021-09-22,"Oxford",0.668057,OX,OX1,"Thames Valley","",9C3WQP2Q+8C,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DW,Yes,51.750295,-1.258935,451255,205993,SP512059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",237,0,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,68,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,1,1,2021-09-22,"Oxford",0.849774,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+4C,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DX,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1994-12-01,2005-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DY,No,51.751356,-1.257556,451349,206112,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,1998-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.898629,OX,OX1,"Thames Valley","",9C3WQP2R+GX,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1DZ,Yes,51.751335,-1.257078,451382,206110,SP513061,"Oxfordshire","Oxford","Holywell",E07000178,E05013106,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,69,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145417,E14000873,5004,1,1,2021-09-22,"Oxford",0.930978,OX,OX1,"Thames Valley","Thames Water",9C3WQP2V+G5,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EA,Yes,51.751632,-1.257692,451339,206143,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.881904,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+MW,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EB,Yes,51.749423,-1.263784,450921,205893,SP509058,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,1,0,2021-09-22,"Oxford",0.629973,OX,OX1,"Thames Valley","Thames Water",9C3WPPXP+QF,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1ED,No,51.751253,-1.258267,451300,206100,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1987-04-01,1995-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.85483,OX,OX1,"Thames Valley","",9C3WQP2R+GM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EE,Yes,51.748795,-1.258275,451302,205827,SP513058,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-08-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,1,1,2021-09-22,"Oxford",0.969869,OX,OX1,"Thames Valley","",9C3WPPXR+GM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EF,Yes,51.751356,-1.257556,451349,206112,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1984-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,1,2021-09-22,"Oxford",0.898629,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GX,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EG,No,51.751253,-1.258267,451300,206100,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1981-06-01,1986-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.85483,OX,OX1,"Thames Valley","",9C3WQP2R+GM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EH,Yes,51.750574,-1.262345,451019,206022,SP510060,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-11-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,71,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,1,0,2021-09-22,"Oxford",0.627681,OX,OX1,"Thames Valley","",9C3WQP2Q+63,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EJ,Yes,51.751725,-1.258125,451309,206153,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.850528,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+MQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EL,No,51.749826,-1.261492,451079,205939,SP510059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1995-07-01,2000-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,63,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,6,1,2021-09-22,"Oxford",0.722054,OX,OX1,"Thames Valley","",9C3WPPXQ+WC,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EN,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,2020-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EP,Yes,51.751347,-1.259421,451220,206110,SP512061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,73,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.775961,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+G6,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EQ,Yes,51.747263,-1.257836,451334,205657,SP513056,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2015-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,1,0,2021-09-22,"Oxford",1.09443,OX,OX1,"Thames Valley","Thames Water",9C3WPPWR+WV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1ER,Yes,51.751852,-1.259214,451234,206166,SP512061,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",6,3,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,73,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.774391,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+P8,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1ES,Yes,51.747367,-1.257998,451323,205668,SP513056,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-03-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,73,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,1,0,2021-09-22,"Oxford",1.07849,OX,OX1,"Thames Valley","Thames Water",9C3WPPWR+WR,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1ET,Yes,51.751892,-1.258431,451288,206171,SP512061,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,72,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.825859,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+QJ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EU,No,51.751707,-1.260346,451156,206149,SP511061,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,2020-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,72,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172575,E14000873,21643,1,1,2021-09-22,"Oxford",0.703347,OX,OX1,"Thames Valley","Thames Water",9C3WQP2Q+MV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EW,Yes,51.747467,-1.258213,451308,205679,SP513056,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-03-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,73,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,1,0,2021-09-22,"Oxford",1.06001,OX,OX1,"Thames Valley","Thames Water",9C3WPPWR+XP,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EX,Yes,51.747619,-1.258685,451275,205696,SP512056,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-03-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,73,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145308,E14000873,5004,1,0,2021-09-22,"Oxford",1.02419,OX,OX1,"Thames Valley","Thames Water",9C3WPPXR+2G,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EY,No,51.751262,-1.259716,451200,206100,SP511060,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,1994-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,73,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.759714,OX,OX1,"Thames Valley","",9C3WQP2R+G4,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1EZ,No,51.751262,-1.259716,451200,206100,SP511060,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,1983-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,73,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.759714,OX,OX1,"Thames Valley","",9C3WQP2R+G4,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FB,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1998-06-01,2001-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FD,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1998-12-01,2004-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FH,No,51.751262,-1.259716,451200,206100,SP511060,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1998-11-01,2000-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,73,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,8,1,2021-09-22,"Oxford",0.759714,OX,OX1,"Thames Valley","",9C3WQP2R+G4,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FJ,No,51.749826,-1.261492,451079,205939,SP510059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1999-12-01,2001-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,63,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145307,E14000873,5004,6,1,2021-09-22,"Oxford",0.722054,OX,OX1,"Thames Valley","",9C3WPPXQ+WC,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FL,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2000-12-01,2001-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FP,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1999-12-01,2003-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FR,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2000-12-01,2004-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FS,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2000-12-01,2001-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 1FT,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2000-12-01,2008-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
