Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
RG14 1DR,Yes,51.404282,-1.324268,447100,167467,SU471674,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2011-08-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,76,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.743384,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+P7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DS,Yes,51.402231,-1.322405,447232,167240,SU472672,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.510034,RG,RG14,"Thames Valley","Thames Water",9C3WCM2H+V2,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DT,Yes,51.404733,-1.324520,447082,167517,SU470675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",2,2,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.79543,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+V5,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DU,No,51.404400,-1.324271,447100,167480,SU470674,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,2002-11-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.756412,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+Q7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DW,No,51.402634,-1.323765,447137,167284,SU471672,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,2009-02-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,79,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.557366,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+3F,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DX,Yes,51.404111,-1.324170,447107,167448,SU471674,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2011-08-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,76,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.723668,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+J8,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DY,Yes,51.401739,-1.322944,447195,167185,SU471671,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.454418,RG,RG14,"Thames Valley","Thames Water",9C3WCM2G+MR,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1DZ,Yes,51.404659,-1.324023,447117,167509,SU471675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2011-08-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,77,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.783005,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+V9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EA,Yes,51.405052,-1.323696,447139,167553,SU471675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",3,2,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,78,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.824555,RG,RG14,"Thames Valley","Thames Water",9C3WCM4G+2G,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EB,No,51.405358,-1.322100,447250,167588,SU472675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,2001-09-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,77,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.858149,RG,RG14,"Thames Valley","Thames Water",9C3WCM4H+45,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1ED,Yes,51.404936,-1.322092,447251,167541,SU472675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",24,11,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.811386,RG,RG14,"Thames Valley","Thames Water",9C3WCM3H+X5,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EE,Yes,51.405295,-1.322097,447250,167581,SU472675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,77,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.851174,RG,RG14,"Thames Valley","Thames Water",9C3WCM4H+45,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EF,Yes,51.403898,-1.323028,447187,167425,SU471674,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2011-08-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,77,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.694386,RG,RG14,"Thames Valley","Thames Water",9C3WCM3G+HQ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EG,Yes,51.405297,-1.320793,447341,167582,SU473675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",18,7,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.861757,RG,RG14,"Thames Valley","Thames Water",9C3WCM4H+4M,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EH,Yes,51.404912,-1.321172,447315,167539,SU473675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.815418,RG,RG14,"Thames Valley","Thames Water",9C3WCM3H+XG,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EJ,Yes,51.406344,-1.319987,447396,167699,SU473676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",14,9,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.986422,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+G2,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EL,Yes,51.405076,-1.319919,447402,167558,SU474675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",4,4,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.850022,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+22,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EN,Yes,51.405635,-1.318631,447491,167621,SU474676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",38,21,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082568,E14000830,14559,1,0,2021-09-22,"Newbury",0.934509,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+7G,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EP,Yes,51.405192,-1.322822,447200,167569,SU471675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2008-07-01,,"Newbury","",25,16,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,77,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.838083,RG,RG14,"Thames Valley","Thames Water",9C3WCM4G+3V,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EQ,No,51.406065,-1.319933,447400,167668,SU474676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2016-12-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,1,2021-09-22,"Newbury",0.956866,RG,RG14,"Thames Valley","",9C3WCM4J+C2,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1ER,Yes,51.405018,-1.319201,447452,167552,SU474675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",23,22,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082568,E14000830,14559,1,0,2021-09-22,"Newbury",0.857161,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+28,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1ES,Yes,51.405549,-1.319366,447440,167611,SU474676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",55,22,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.910578,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+67,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1ET,Yes,51.405883,-1.318038,447532,167649,SU475676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",14,8,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082568,E14000830,14559,1,0,2021-09-22,"Newbury",0.974048,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+9Q,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EU,No,51.404580,-1.324268,447100,167500,SU471675,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,1997-06-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,8,0,2021-09-22,"Newbury",0.776224,RG,RG14,"Thames Valley","",9C3WCM3G+R7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EW,No,51.405644,-1.318646,447490,167622,SU474676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2002-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082568,E14000830,14559,5,1,2021-09-22,"Newbury",0.935133,RG,RG14,"Thames Valley","",9C3WCM4J+7G,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EX,Yes,51.405457,-1.319008,447465,167601,SU474676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",78,49,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,75,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082568,E14000830,14559,1,0,2021-09-22,"Newbury",0.907718,RG,RG14,"Thames Valley","Thames Water",9C3WCM4J+59,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EY,Yes,51.405574,-1.320473,447363,167613,SU473676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,,"Newbury","",64,42,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,1,0,2021-09-22,"Newbury",0.895956,RG,RG14,"Thames Valley","Thames Water",9C3WCM4H+6R,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1EZ,Yes,51.402819,-1.326274,446962,167303,SU469673,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2017-05-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,78,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082572,E14000830,17784,1,0,2021-09-22,"Newbury",0.621209,RG,RG14,"Thames Valley","Thames Water",9C3WCM3F+4F,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FA,No,51.406431,-1.327217,446893,167704,SU468677,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",2003-06-01,2008-12-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 012A","Urban city and town",South East,86,,E01016310,,E02003378,"Newbury North West",E04001207,E00172697,E14000830,20592,1,1,2021-09-22,"Newbury",1.02141,RG,RG14,"Thames Valley","",9C3WCM4F+H4,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FB,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1998-06-01,2003-03-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FD,No,51.405462,-1.321380,447300,167600,SU472676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1998-06-01,1999-06-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,8,1,2021-09-22,"Newbury",0.874133,RG,RG14,"Thames Valley","",9C3WCM4H+5C,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FE,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2006-10-01,2008-10-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FF,No,51.407751,-1.330088,446692,167849,SU466678,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1999-06-01,2000-06-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 012A","Urban city and town",South East,87,,E01016310,,E02003378,"Newbury North West",E04001207,E00172697,E14000830,20592,6,1,2021-09-22,"Newbury",1.22916,RG,RG14,"Thames Valley","",9C3WCM59+4X,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FG,No,51.405462,-1.321380,447300,167600,SU472676,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-06-01,1999-12-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019B","Urban city and town",South East,76,,E01016346,,E02003385,"Newbury Central & Greenham",E04001207,E00082569,E14000830,14559,8,1,2021-09-22,"Newbury",0.874133,RG,RG14,"Thames Valley","",9C3WCM4H+5C,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FH,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-06-01,2004-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FJ,No,51.407751,-1.330088,446692,167849,SU466678,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1999-06-01,2001-07-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 012A","Urban city and town",South East,87,,E01016310,,E02003378,"Newbury North West",E04001207,E00172697,E14000830,20592,6,1,2021-09-22,"Newbury",1.22916,RG,RG14,"Thames Valley","",9C3WCM59+4X,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FL,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-12-01,2004-08-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FN,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-12-01,2010-07-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 1FP,No,51.407751,-1.330088,446692,167849,SU466678,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1999-12-01,2001-01-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 012A","Urban city and town",South East,87,,E01016310,,E02003378,"Newbury North West",E04001207,E00172697,E14000830,20592,6,1,2021-09-22,"Newbury",1.22916,RG,RG14,"Thames Valley","",9C3WCM59+4X,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
